iter	Logloss
124	0.008933314854
125	0.008933302039
126	0.008927485514
127	0.008907543791
128	0.008858866232
129	0.00884728787
130	0.008803406455
131	0.008770557093
132	0.00873654479
133	0.00872335718
134	0.008694529141
135	0.008688657189
136	0.008663755037
137	0.008627681453
138	0.008571675741
139	0.0085262763
140	0.008503361935
141	0.008418225109
142	0.008398360896
143	0.008379223403
144	0.008360201224
145	0.008334487321
146	0.008294020404
147	0.008248317411
148	0.008225324926
149	0.008199755047
150	0.008171020357
151	0.008149572765
152	0.008130741373
153	0.008114446084
154	0.008096086434
155	0.00806265482
156	0.008038827253
157	0.00802692283
158	0.008013794227
159	0.00800059167
160	0.007984017323
161	0.007969111779
162	0.0079403577
163	0.007927580801
164	0.007912045916
165	0.007887288967
166	0.007887267135
167	0.007881608311
168	0.007873202194
169	0.00786638601
170	0.007856952789
171	0.007843196981
172	0.00781987709
173	0.007801685154
174	0.007774184269
175	0.007746624978
176	0.007732867344
177	0.00772444946
178	0.007706110421
179	0.007699890718
180	0.007672255168
181	0.007661440142
182	0.007635228536
183	0.007607006918
184	0.007602091815
185	0.007567494399
186	0.007548738348
187	0.007525014692
188	0.007510158255
189	0.007490682294
190	0.007484269448
191	0.007457079669
192	0.007447667649
193	0.007422804894
194	0.007406265728
195	0.007394323667
196	0.007381750408
197	0.0073507035
198	0.007336440038
199	0.007336423149
200	0.007330407224
201	0.007316839459
202	0.007278336958
203	0.007264549994
204	0.007247843074
205	0.007236719267
206	0.007226224168
207	0.007220840337
208	0.00721250151
209	0.007212510128
210	0.007212539468
211	0.007212539468
212	0.007212539468
213	0.007212539468
214	0.007212539468
215	0.007212539468
216	0.007212539468
217	0.007212539468
218	0.007212539468
219	0.007212539468
220	0.007212539468
221	0.007212539468
222	0.007212539468
223	0.007212539468
224	0.007212539468
225	0.007212539468
226	0.007212539468
227	0.007212539468
228	0.007212539468
229	0.007212539468
230	0.007212539468
231	0.007212539468
232	0.007212539468
233	0.007212539468
234	0.007212539468
235	0.007212539468
236	0.007212539468
237	0.007212539468
238	0.007212539468
239	0.007212539468
240	0.007212539468
241	0.007212539468
242	0.007212539468
243	0.007212539468
244	0.007212539468
245	0.007212539468
246	0.007212539468
247	0.007212539468
248	0.007212539468
249	0.007212539468
250	0.007212539468
251	0.007212539468
252	0.007212539468
253	0.007212539468
254	0.007212539468
255	0.007212539468
256	0.007212539468
257	0.007212539468
258	0.007212539468
259	0.007212539468
260	0.007212539468
261	0.007212539468
262	0.007212539468
263	0.007212539468
264	0.007212539468
265	0.007212539468
266	0.007212539468
267	0.007212539468
268	0.007212539468
269	0.007212539468
270	0.007212539468
271	0.007212539468
272	0.007212539468
273	0.007212539468
274	0.007212539468
275	0.007212539468
276	0.007212539468
277	0.007212539468
278	0.007212539468
279	0.007212539468
280	0.007212539468
281	0.007212539468
282	0.007212539468
283	0.007212539468
284	0.007212539468
285	0.007212539468
286	0.007212539468
287	0.007212539468
288	0.007212539468
289	0.007212539468
290	0.007212539468
291	0.007212539468
292	0.007212539468
293	0.007212539468
294	0.007212539468
295	0.007212539468
296	0.007212539468
297	0.007212539468
298	0.007212539468
299	0.007212539468
300	0.007212539468
301	0.007212539468
302	0.007212539468
303	0.007212539468
304	0.007212539468
305	0.007212539468
306	0.007212539468
307	0.007212539468
308	0.007212539468
309	0.007212539468
310	0.007212539468
311	0.007212539468
312	0.007212539468
313	0.007212539468
314	0.007212539468
315	0.007212539468
316	0.007212539468
317	0.007212539468
318	0.007212539468
319	0.007212539468
320	0.007212539468
321	0.007212539468
322	0.007212539468
323	0.007212539468
324	0.007212539468
325	0.007212539468
326	0.007212539468
327	0.007212539468
328	0.007212539468
329	0.007212539468
330	0.007212539468
331	0.007212539468
332	0.007212539468
333	0.007212539468
334	0.007212539468
335	0.007212539468
336	0.007212539468
337	0.007212539468
338	0.007212539468
339	0.007212539468
340	0.007212539468
341	0.007212539468
342	0.007212539468
343	0.007212539468
344	0.007212539468
345	0.007212539468
346	0.007212539468
347	0.007212539468
348	0.007212539468
349	0.007212539468
350	0.007212539468
351	0.007212539468
352	0.007212539468
353	0.007212539468
354	0.007212539468
355	0.007212539468
356	0.007212539468
357	0.007212539468
358	0.007212539468
359	0.007212539468
360	0.007212539468
361	0.007212539468
362	0.007212539468
363	0.007212539468
364	0.007212539468
365	0.007212539468
366	0.007212539468
367	0.007212539468
368	0.007212539468
369	0.007212539468
370	0.007212539468
371	0.007212539468
372	0.007212539468
373	0.007212539468
374	0.007212539468
375	0.007212539468
376	0.007212539468
377	0.007212539468
378	0.007212539468
379	0.007212539468
380	0.007212539468
381	0.007212539468
382	0.007212539468
383	0.007212539468
384	0.007212539468
385	0.007212539468
386	0.007212539468
387	0.007212539468
388	0.007212539468
389	0.007212539468
390	0.007212539468
391	0.007212539468
392	0.007212539468
393	0.007212539468
394	0.007212539468
395	0.007212539468
396	0.007212539468
397	0.007212539468
398	0.007212539468
399	0.007212539468
400	0.007212539468
401	0.007212539468
402	0.007212539468
403	0.007212539468
404	0.007212539468
405	0.007212539468
406	0.007212539468
407	0.007212539468
408	0.007212539468
409	0.007212539468
410	0.007212539468
411	0.007212539468
412	0.007212539468
413	0.007212539468
414	0.007212539468
415	0.007212539468
416	0.007212539468
417	0.007212539468
418	0.007212539468
419	0.007212539468
420	0.007212539468
421	0.007212539468
422	0.007212539468
423	0.007212539468
424	0.007212539468
425	0.007212539468
426	0.007212539468
427	0.007212539468
428	0.007212539468
429	0.007212539468
430	0.007212539468
431	0.007212539468
432	0.007212539468
433	0.007212539468
434	0.007212539468
435	0.007212539468
436	0.007212539468
437	0.007212539468
438	0.007212539468
439	0.007212539468
440	0.007212539468
441	0.007212539468
442	0.007212539468
443	0.007212539468
444	0.007212539468
445	0.007212539468
446	0.007212539468
447	0.007212539468
448	0.007212539468
449	0.007212539468
450	0.007212539468
451	0.007212539468
452	0.007212539468
453	0.007212539468
454	0.007212539468
455	0.007212539468
456	0.007212539468
457	0.007212539468
458	0.007212539468
459	0.007212539468
460	0.007212539468
461	0.007212539468
462	0.007212539468
463	0.007212539468
464	0.007212539468
465	0.007212539468
466	0.007212539468
467	0.007212539468
468	0.007212539468
469	0.007212539468
470	0.007212539468
471	0.007212539468
472	0.007212539468
473	0.007212539468
474	0.007212539468
475	0.007212539468
476	0.007212539468
477	0.007212539468
478	0.007212539468
479	0.007212539468
480	0.007212539468
481	0.007212539468
482	0.007212539468
483	0.007212539468
484	0.007212539468
485	0.007212539468
486	0.007212539468
487	0.007212539468
488	0.007212539468
489	0.007212539468
490	0.007212539468
491	0.007212539468
492	0.007212539468
493	0.007212539468
494	0.007212539468
495	0.007212539468
496	0.007212539468
497	0.007212539468
498	0.007212539468
499	0.007212539468
500	0.007212539468
501	0.007212539468
502	0.007212539468
503	0.007212539468
504	0.007212539468
505	0.007212539468
506	0.007212539468
507	0.007212539468
508	0.007212539468
509	0.007212539468
510	0.007212539468
511	0.007212539468
512	0.007212539468
513	0.007212539468
514	0.007212539468
515	0.007212539468
516	0.007212539468
517	0.007212539468
518	0.007212539468
519	0.007212539468
520	0.007212539468
521	0.007212539468
522	0.007212539468
523	0.007212539468
524	0.007212539468
525	0.007212539468
526	0.007212539468
527	0.007212539468
528	0.007212539468
529	0.007212539468
530	0.007212539468
531	0.007212539468
532	0.007212539468
533	0.007212539468
534	0.007212539468
535	0.007212539468
536	0.007212539468
537	0.007212539468
538	0.007212539468
539	0.007212539468
540	0.007212539468
541	0.007212539468
542	0.007212539468
543	0.007212539468
544	0.007212539468
545	0.007212539468
546	0.007212539468
547	0.007212539468
548	0.007212539468
549	0.007212539468
550	0.007212539468
551	0.007212539468
552	0.007212539468
553	0.007212539468
554	0.007212539468
555	0.007212539468
556	0.007212539468
557	0.007212539468
558	0.007212539468
559	0.007212539468
560	0.007212539468
561	0.007212539468
562	0.007212539468
563	0.007212539468
564	0.007212539468
565	0.007212539468
566	0.007212539468
567	0.007212539468
568	0.007212539468
569	0.007212539468
570	0.007212539468
571	0.007212539468
572	0.007212539468
573	0.007212539468
574	0.007212539468
575	0.007212539468
576	0.007212539468
577	0.007212539468
578	0.007212539468
579	0.007212539468
580	0.007212539468
581	0.007212539468
582	0.007212539468
583	0.007212539468
584	0.007212539468
585	0.007212539468
586	0.007212539468
587	0.007212539468
588	0.007212539468
589	0.007212539468
590	0.007212539468
591	0.007212539468
592	0.007212539468
593	0.007212539468
594	0.007212539468
595	0.007212539468
596	0.007212539468
597	0.007212539468
598	0.007212539468
599	0.007212539468
600	0.007212539468
601	0.007212539468
602	0.007212539468
603	0.007212539468
604	0.007212539468
605	0.007212539468
606	0.007212539468
607	0.007212539468
608	0.007212539468
609	0.007212539468
610	0.007212539468
611	0.007212539468
612	0.007212539468
613	0.007212539468
614	0.007212539468
615	0.007212539468
616	0.007212539468
617	0.007212539468
618	0.007212539468
619	0.007212539468
620	0.007212539468
621	0.007212539468
622	0.007212539468
623	0.007212539468
624	0.007212539468
625	0.007212539468
626	0.007212539468
627	0.007212539468
628	0.007212539468
629	0.007212539468
630	0.007212539468
631	0.007212539468
632	0.007212539468
633	0.007212539468
634	0.007212539468
635	0.007212539468
636	0.007212539468
637	0.007212539468
638	0.007212539468
639	0.007212539468
640	0.007212539468
641	0.007212539468
642	0.007212539468
643	0.007212539468
644	0.007212539468
645	0.007212539468
646	0.007212539468
647	0.007212539468
648	0.007212539468
649	0.007212539468
650	0.007212539468
651	0.007212539468
652	0.007212539468
653	0.007212539468
654	0.007212539468
655	0.007212539468
656	0.007212539468
657	0.007212539468
658	0.007212539468
659	0.007212539468
660	0.007212539468
661	0.007212539468
662	0.007212539468
663	0.007212539468
664	0.007212539468
665	0.007212539468
666	0.007212539468
667	0.007212539468
668	0.007212539468
669	0.007212539468
670	0.007212539468
671	0.007212539468
672	0.007212539468
673	0.007212539468
674	0.007212539468
675	0.007212539468
676	0.007212539468
677	0.007212539468
678	0.007212539468
679	0.007212539468
680	0.007212539468
681	0.007212539468
682	0.007212539468
683	0.007212539468
684	0.007212539468
685	0.007212539468
686	0.007212539468
687	0.007212539468
688	0.007212539468
689	0.007212539468
690	0.007212539468
691	0.007212539468
692	0.007212539468
693	0.007212539468
694	0.007212539468
695	0.007212539468
696	0.007212539468
697	0.007212539468
698	0.007212539468
699	0.007212539468
700	0.007212539468
701	0.007212539468
702	0.007212539468
703	0.007212539468
704	0.007212539468
705	0.007212539468
706	0.007212539468
707	0.007212539468
708	0.007212539468
709	0.007212539468
710	0.007212539468
711	0.007212539468
712	0.007212539468
713	0.007212539468
714	0.007212539468
715	0.007212539468
716	0.007212539468
717	0.007212539468
718	0.007212539468
719	0.007212539468
720	0.007212539468
721	0.007212539468
722	0.007212539468
723	0.007212539468
724	0.007212539468
725	0.007212539468
726	0.007212539468
727	0.007212539468
728	0.007212539468
729	0.007212539468
730	0.007212539468
731	0.007212539468
732	0.007212539468
733	0.007212539468
734	0.007212539468
735	0.007212539468
736	0.007212539468
737	0.007212539468
738	0.007212539468
739	0.007212539468
740	0.007212539468
741	0.007212539468
742	0.007212539468
743	0.007212539468
744	0.007212539468
745	0.007212539468
746	0.007212539468
747	0.007212539468
748	0.007212539468
749	0.007212539468
750	0.007212539468
751	0.007212539468
752	0.007212539468
753	0.007212539468
754	0.007212539468
755	0.007212539468
756	0.007212539468
757	0.007212539468
758	0.007212539468
759	0.007212539468
760	0.007212539468
761	0.007212539468
762	0.007212539468
763	0.007212539468
764	0.007212539468
765	0.007212539468
766	0.007212539468
767	0.007212539468
768	0.007212539468
769	0.007212539468
770	0.007212539468
771	0.007212539468
772	0.007212539468
773	0.007212539468
774	0.007212539468
775	0.007212539468
776	0.007212539468
777	0.007212539468
778	0.007212539468
779	0.007212539468
780	0.007212539468
781	0.007212539468
782	0.007212539468
783	0.007212539468
784	0.007212539468
785	0.007212539468
786	0.007212539468
787	0.007212539468
788	0.007212539468
789	0.007212539468
790	0.007212539468
791	0.007212539468
792	0.007212539468
793	0.007212539468
794	0.007212539468
795	0.007212539468
796	0.007212539468
797	0.007212539468
798	0.007212539468
799	0.007212539468
800	0.007212539468
801	0.007212539468
802	0.007212539468
803	0.007212539468
804	0.007212539468
805	0.007212539468
806	0.007212539468
807	0.007212539468
808	0.007212539468
809	0.007212539468
810	0.007212539468
811	0.007212539468
812	0.007212539468
813	0.007212539468
814	0.007212539468
815	0.007212539468
816	0.007212539468
817	0.007212539468
818	0.007212539468
819	0.007212539468
820	0.007212539468
821	0.007212539468
822	0.007212539468
823	0.007212539468
824	0.007212539468
825	0.007212539468
826	0.007212539468
827	0.007212539468
828	0.007212539468
829	0.007212539468
830	0.007212539468
831	0.007212539468
832	0.007212539468
833	0.007212539468
834	0.007212539468
835	0.007212539468
836	0.007212539468
837	0.007212539468
838	0.007212539468
839	0.007212539468
840	0.007212539468
841	0.007212539468
842	0.007212539468
843	0.007212539468
844	0.007212539468
845	0.007212539468
846	0.007212539468
847	0.007212539468
848	0.007212539468
849	0.007212539468
850	0.007212539468
851	0.007212539468
852	0.007212539468
853	0.007212539468
854	0.007212539468
855	0.007212539468
856	0.007212539468
857	0.007212539468
858	0.007212539468
859	0.007212539468
860	0.007212539468
861	0.007212539468
862	0.007212539468
863	0.007212539468
864	0.007212539468
865	0.007212539468
866	0.007212539468
867	0.007212539468
868	0.007212539468
869	0.007212539468
870	0.007212539468
871	0.007212539468
872	0.007212539468
873	0.007212539468
874	0.007212539468
875	0.007212539468
876	0.007212539468
877	0.007212539468
878	0.007212539468
879	0.007212539468
880	0.007212539468
881	0.007212539468
882	0.007212539468
883	0.007212539468
884	0.007212539468
885	0.007212539468
886	0.007212539468
887	0.007212539468
888	0.007212539468
889	0.007212539468
890	0.007212539468
891	0.007212539468
892	0.007212539468
893	0.007212539468
894	0.007212539468
895	0.007212539468
896	0.007212539468
897	0.007212539468
898	0.007212539468
899	0.007212539468
900	0.007212539468
901	0.007212539468
902	0.007212539468
903	0.007212539468
904	0.007212539468
905	0.007212539468
906	0.007212539468
907	0.007212539468
908	0.007212539468
909	0.007212539468
910	0.007212539468
911	0.007212539468
912	0.007212539468
913	0.007212539468
914	0.007212539468
915	0.007212539468
916	0.007212539468
917	0.007212539468
918	0.007212539468
919	0.007212539468
920	0.007212539468
921	0.007212539468
922	0.007212539468
923	0.007212539468
924	0.007212539468
925	0.007212539468
926	0.007212539468
927	0.007212539468
928	0.007212539468
929	0.007212539468
930	0.007212539468
931	0.007212539468
932	0.007212539468
933	0.007212539468
934	0.007212539468
935	0.007212539468
936	0.007212539468
937	0.007212539468
938	0.007212539468
939	0.007212539468
940	0.007212539468
941	0.007212539468
942	0.007212539468
943	0.007212539468
944	0.007212539468
945	0.007212539468
946	0.007212539468
947	0.007212539468
948	0.007212539468
949	0.007212539468
950	0.007212539468
951	0.007212539468
952	0.007212539468
953	0.007212539468
954	0.007212539468
955	0.007212539468
956	0.007212539468
957	0.007212539468
958	0.007212539468
959	0.007212539468
960	0.007212539468
961	0.007212539468
962	0.007212539468
963	0.007212539468
964	0.007212539468
965	0.007212539468
966	0.007212539468
967	0.007212539468
968	0.007212539468
969	0.007212539468
970	0.007212539468
971	0.007212539468
972	0.007212539468
973	0.007212539468
974	0.007212539468
975	0.007212539468
976	0.007212539468
977	0.007212539468
978	0.007212539468
979	0.007212539468
980	0.007212539468
981	0.007212539468
982	0.007212539468
983	0.007212539468
984	0.007212539468
985	0.007212539468
986	0.007212539468
987	0.007212539468
988	0.007212539468
989	0.007212539468
990	0.007212539468
991	0.007212539468
992	0.007212539468
993	0.007212539468
994	0.007212539468
995	0.007212539468
996	0.007212539468
997	0.007212539468
998	0.007212539468
999	0.007212539468
